search_keyword,label,title,video_id,view_count,like_count,comment_count,published_at
왜곡,1,&quot;법 왜곡 시 10년 이하 징역&quot;...어떤 경우 처벌되나? / YTN,N3vACBoiXms,14825,221,335,2026-02-26T08:57:19Z
왜곡,1,‘역사왜곡’ 교과서에 강력 항의…일 총괄공사 초치 ​[9시 뉴스] / KBS  2026.03.24.,PDwDviFnFlQ,2282,6,4,2026-03-24T13:03:28Z
왜곡,1,&#39;법 왜곡죄&#39; 판·검사 위축 우려...&quot;직권남용과 차이 없다&quot; 의견도 / YTN,BwGke9mHM0g,3107,72,67,2026-03-11T20:41:30Z
왜곡,1,일본 또 역사 왜곡...고등 교과서 &quot;독도 일본 땅&quot; / YTN,ptgAB5wdDNQ,3153,33,35,2026-03-24T17:24:37Z
왜곡,1,"&#39;법왜곡죄 실화냐&#39; 침통..조희대, 취재진 보더니 [뉴스.zip/MBC뉴스]",Q9U-nnUgNCs,254153,5551,1966,2026-03-14T01:00:34Z
왜곡,1,&quot;법왜곡죄로 민중기 특검 고발 검토&quot; / #채널A #뉴스TOP10 #shorts,ZS2BD7oQPoE,14217,288,11,2026-03-19T09:43:47Z
왜곡,1,&quot;조선시대 인가요?&quot; 조희대 &#39;법왜곡죄&#39; 고발장 살펴보니..&quot;완전 코미디&quot;  [판읽기 | 양은경 법조전문기자],hw5f-g9pUBM,27004,1589,195,2026-03-13T10:30:38Z
왜곡,1,재판소원·법왜곡죄 도입…수십 년 사법 체계 &#39;대개편&#39; / JTBC 아침&amp;,wZgJoOd9WYo,14331,451,168,2026-03-11T23:05:56Z
왜곡,1,&quot;범죄자가 법왜곡죄로 협박할 것&quot;…경찰 내부도 &#39;반발&#39; [뉴스9],woupMRRJExg,39113,666,531,2026-03-17T12:26:06Z
왜곡,1,&quot;법왜곡죄와 대법관 증원&quot; 문형배의 진짜 생각[한판승부],1cNCnpq2p-c,34828,982,52,2026-03-10T12:00:06Z
왜곡,1,&#39;법왜곡죄&#39; 가결 기뻐하며 &quot;검사·판사까지 적용되는...&quot; / KNN,s5dbDYNsB7g,41196,1264,224,2026-02-26T01:47:47Z
왜곡,1,법왜곡죄 본회의 통과‥반복된 &#39;졸속&#39; 수정에 당내 비판 (2026.02.26/뉴스데스크/MBC),ZyJ2eGyVcTo,12379,471,322,2026-02-26T11:43:57Z
왜곡,1,[속보] &#39;법 왜곡죄&#39; 형법 개정안 본회의 통과...재석 170명 중 찬 163 반 3 / JTBC News,DSUeKSTMKLE,6648,294,115,2026-02-26T08:37:28Z
왜곡,1,"대법 “전두환, 회고록으로 5·18 역사 왜곡” / KBS  2026.02.12.",FKdJ7P3LUPw,304,0,1,2026-02-12T08:24:46Z
왜곡,1,법왜곡죄 1호 사건 &#39;조희대&#39;&quot;국정조사로 사법 불신 진상 밝혀야&quot; &quot;조은석 특검에서 이미 무혐의&quot; #전격시사,Fnfx7-bbK8I,11450,161,5,2026-03-13T01:23:56Z
왜곡,1,"[자막] “증거 조작인데 공소 유지?” 박주민, ‘법 왜곡 죄’ 도입과 집단소송제 촉구",ebE9xSM6CXc,9117,438,92,2026-02-09T08:29:50Z
왜곡,1,법 왜곡죄의 치명적 허점,c4SrH1_JxzU,1845,11,1,2026-03-23T05:30:18Z
왜곡,1,법 왜곡죄 본회의 &#39;수정&#39; 상정‥국민의힘 &quot;내막은 이재명 구하기&quot; (2026.02.25/뉴스데스크/MBC),uoXPK0VHhfM,56569,1763,1064,2026-02-25T11:45:08Z
왜곡,1,[알고보니] &#39;법 왜곡죄&#39;가 사법 독립 훼손? 해외 사례 보니‥ (2025.12.08/뉴스데스크/MBC),6lSvtscWHgg,14053,431,166,2025-12-08T11:51:08Z
왜곡,1,“조희대 대법원장 등 ‘법왜곡죄’ 8건 수사” / KBS  2026.03.23.,hEH7QOgy978,3692,63,6,2026-03-23T08:22:39Z
왜곡,1,강경파 &#39;기권&#39; 중도파 &#39;반대&#39;..법왜곡죄 어정쩡한 통과 [뉴스.zip/MBC뉴스],0J_3954ZJww,27709,745,412,2026-02-28T00:00:01Z
왜곡,1,법왜곡죄 범위 확대!...“이제 수사는 누가 하나”,v7CYKWnWmi4,135,2,1,2026-03-17T09:01:16Z
왜곡,1,세금으로 산 &#39;망언&#39;‥도서관에 깔린 &#39;역사 왜곡&#39; (2026.02.07/뉴스25/MBC),tUJpiuJJeBA,14271,412,146,2026-02-06T16:27:06Z
왜곡,1,모든(?) 인지 왜곡 5분 요약,_92cE_Q5Eas,1167,32,2,2025-04-06T14:45:45Z
